"","L_ATC4","ATC4","name_simp"
"1931","DERIVES DE LA PIPERAZINE","R06AE","ZYRTEC"
"1932","DERIVES DE LA PIPERAZINE","R06AE","LEVOCETIRIZINE"
"1933","DERIVES DE LA PIPERAZINE","R06AE","XYZALL"
"1934","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","LORATADINE"
"1935","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","CLARITYNE"
"1936","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","ZADITEN"
"1937","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","EBASTINE"
"1938","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","KESTIN"
"1939","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","KESTINLYO"
"1940","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","MIZOLLEN"
"1941","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","ALLERVI"
"1942","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","TELFAST"
"1943","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","FEXOFENADINE"
"1944","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","DESLORATADINE"
"1945","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","DASSELTA"
"1946","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","AERIUS"
"1947","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","MURTIPA"
"1948","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","RUPATADINE"
"1949","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","WYSTAMM"
"1950","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","BILASTINE"
"1951","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","BILASKA"
"1952","AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE","R06AX","INORIAL"
"1953","AUTRES MEDICAMENTS DU SYSTEME RESPIRATOIRE","R07AX","KALYDECO"
"1954","AUTRES MEDICAMENTS DU SYSTEME RESPIRATOIRE","R07AX","ORKAMBI"
"1955","AUTRES MEDICAMENTS DU SYSTEME RESPIRATOIRE","R07AX","SYMKEVI"
"1956","AUTRES MEDICAMENTS DU SYSTEME RESPIRATOIRE","R07AX","KAFTRIO"
"1957","ANTIBIOTIQUES","S01AA","TOBREX"
"1958","ANTIBIOTIQUES","S01AA","TOBRABACT"
"1959","ANTIBIOTIQUES","S01AA","FUCITHALMIC"
"1960","ANTIBIOTIQUES","S01AA","RIFAMYCINE"
"1961","ANTIBIOTIQUES","S01AA","AZYTER"
"1962","ANTIBIOTIQUES","S01AA","CEBEMYXINE"
"1963","ANTIVIRAUX","S01AD","VIROPHTA"
"1964","ANTIVIRAUX","S01AD","ACICLOVIR"
"1965","ANTIVIRAUX","S01AD","VIRGAN"
"1966","FLUOROQUINOLONES","S01AE","MONOOX"
"1967","FLUOROQUINOLONES","S01AE","EXOCINE"
"1968","FLUOROQUINOLONES","S01AE","QUINOFREE"
"1969","FLUOROQUINOLONES","S01AE","CHIBROXINE"
"1970","FLUOROQUINOLONES","S01AE","CILOXAN"
"1971","AUTRES ANTIINFECTIEUX","S01AX","BIOCIDAN"
"1972","AUTRES ANTIINFECTIEUX","S01AX","MONOSEPT"
"1973","AUTRES ANTIINFECTIEUX","S01AX","BORAX/AC"
"1974","AUTRES ANTIINFECTIEUX","S01AX","DACUDOSES"
"1975","AUTRES ANTIINFECTIEUX","S01AX","STERIDOSE"
"1976","AUTRES ANTIINFECTIEUX","S01AX","VITABACT"
"1977","CORTICOIDES NON ASSOCIES","S01BA","DEXAMETHASONE"
"1978","CORTICOIDES NON ASSOCIES","S01BA","DEXOCOL"
"1979","CORTICOIDES NON ASSOCIES","S01BA","MAXIDEX"
"1980","CORTICOIDES NON ASSOCIES","S01BA","DEXAFREE"
"1981","CORTICOIDES NON ASSOCIES","S01BA","OZURDEX"
"1982","CORTICOIDES NON ASSOCIES","S01BA","FLUCON"
"1983","CORTICOIDES NON ASSOCIES","S01BA","ILUVIEN"
"1984","ANTIINFLAMMATOIRES NON STEROIDIENS","S01BC","INDOCOLLYRE"
"1985","ANTIINFLAMMATOIRES NON STEROIDIENS","S01BC","VOLTARENOPHTABAK"
"1986","ANTIINFLAMMATOIRES NON STEROIDIENS","S01BC","OCUFEN"
"1987","ANTIINFLAMMATOIRES NON STEROIDIENS","S01BC","ACULAR"
"1988","ANTIINFLAMMATOIRES NON STEROIDIENS","S01BC","YELLOX"
"1989","CORTICOIDES ET ANTIINFECTIEUX EN ASSOCIATION","S01CA","FRAKIDEX"
"1990","CORTICOIDES ET ANTIINFECTIEUX EN ASSOCIATION","S01CA","TODEXAL"
"1991","CORTICOIDES ET ANTIINFECTIEUX EN ASSOCIATION","S01CA","CHIBRO"
"1992","CORTICOIDES ET ANTIINFECTIEUX EN ASSOCIATION","S01CA","MAXIDROL"
"1993","CORTICOIDES ET ANTIINFECTIEUX EN ASSOCIATION","S01CA","STERDEX"
"1994","CORTICOIDES ET ANTIINFECTIEUX EN ASSOCIATION","S01CA","TOBRADEX"
"1995","ANTIINFLAMMATOIRES NON STEROIDIENS ET ANTIINFECTIEUX EN ASSOCIATION","S01CC","INDOBIOTIC"
"1996","SYMPATHOMIMETIQUES ANTIGLAUCOMATEUX","S01EA","IOPIDINE"
"1997","SYMPATHOMIMETIQUES ANTIGLAUCOMATEUX","S01EA","BRIMONIDINE"
"1998","SYMPATHOMIMETIQUES ANTIGLAUCOMATEUX","S01EA","ALPHAGAN"
"1999","PARASYMPATHOMIMETIQUES","S01EB","ISOPTO"
"2000","INHIBITEURS DE L'ANHYDRASE CARBONIQUE","S01EC","DIAMOX"
"2001","INHIBITEURS DE L'ANHYDRASE CARBONIQUE","S01EC","DORZOLAMIDE"
"2002","INHIBITEURS DE L'ANHYDRASE CARBONIQUE","S01EC","TRUSOPT"
"2003","INHIBITEURS DE L'ANHYDRASE CARBONIQUE","S01EC","BRINZOLAMIDE"
"2004","INHIBITEURS DE L'ANHYDRASE CARBONIQUE","S01EC","AZOPT"
"2005","INHIBITEURS DE L'ANHYDRASE CARBONIQUE","S01EC","SIMBRINZA"
"2006","BETABLOQUANTS","S01ED","TIMOLOL"
"2007","BETABLOQUANTS","S01ED","TIMOPTOL"
"2008","BETABLOQUANTS","S01ED","TIMABAK"
"2009","BETABLOQUANTS","S01ED","GELTIM"
"2010","BETABLOQUANTS","S01ED","BETOPTIC"
"2011","BETABLOQUANTS","S01ED","BETAGAN"
"2012","BETABLOQUANTS","S01ED","CARTEOL"
"2013","BETABLOQUANTS","S01ED","DORZOLAMIDE"
"2014","BETABLOQUANTS","S01ED","LATANOPROST/TIM"
"2015","BETABLOQUANTS","S01ED","GANFORT"
"2016","BETABLOQUANTS","S01ED","DUALKOPT"
"2017","BETABLOQUANTS","S01ED","COSIDIME"
"2018","BETABLOQUANTS","S01ED","BRIMONIDINE/TIM"
"2019","BETABLOQUANTS","S01ED","TRAVOPROST/TIMO"
"2020","BETABLOQUANTS","S01ED","BIMATOP/TIMOL"
"2021","BETABLOQUANTS","S01ED","FILIOP"
"2022","BETABLOQUANTS","S01ED","KIVIZIDIALE"
"2023","BETABLOQUANTS","S01ED","COSTEC"
"2024","BETABLOQUANTS","S01ED","COSOPT"
"2025","BETABLOQUANTS","S01ED","BRINZOLAMIDE/TIM"
"2026","BETABLOQUANTS","S01ED","FIXALATIM"
"2027","BETABLOQUANTS","S01ED","ECBIRIO"
"2028","BETABLOQUANTS","S01ED","FIXAPOST"
"2029","BETABLOQUANTS","S01ED","BRIMONIDIN/TIMOL"
"2030","BETABLOQUANTS","S01ED","BRINZOLAM/TIM"
"2031","BETABLOQUANTS","S01ED","XALACOM"
"2032","BETABLOQUANTS","S01ED","COMBIGAN"
"2033","BETABLOQUANTS","S01ED","DUOTRAV"
"2034","BETABLOQUANTS","S01ED","AZARGA"
"2035","Analogues de la prostaglandine","S01EE","LATANOPROST"
"2036","Analogues de la prostaglandine","S01EE","MONOPROST"
"2037","Analogues de la prostaglandine","S01EE","VIZILATAN"
"2038","Analogues de la prostaglandine","S01EE","LATAZED"
"2039","Analogues de la prostaglandine","S01EE","XIOP"
"2040","Analogues de la prostaglandine","S01EE","XALATAN"
"2041","Analogues de la prostaglandine","S01EE","BIMATOPROST"
"2042","Analogues de la prostaglandine","S01EE","AMIRIOX"
"2043","Analogues de la prostaglandine","S01EE","LUMIGAN"
"2044","Analogues de la prostaglandine","S01EE","TRAVOPROST"
"2045","Analogues de la prostaglandine","S01EE","VIZITRAV"
"2046","Analogues de la prostaglandine","S01EE","SINETRAV"
"2047","Analogues de la prostaglandine","S01EE","TRAVATAN"
"2048","ANTICHOLINERGIQUES","S01FA","ATROPINE"
"2049","ANTICHOLINERGIQUES","S01FA","MYDRIATICUM"
"2050","SYMPATHOMIMETIQUES, ANTIGLAUCOMATEUX EXCLUS","S01FB","NEOSYNEPHRINE"
"2051","AUTRES ANTIALLERGIQUES","S01GX","CROMOGLICATE"
"2052","AUTRES ANTIALLERGIQUES","S01GX","CROMOPTIC"
"2053","AUTRES ANTIALLERGIQUES","S01GX","OPTICRON"
"2054","AUTRES ANTIALLERGIQUES","S01GX","CROMEDIL"
"2055","AUTRES ANTIALLERGIQUES","S01GX","CROMABAK"
"2056","AUTRES ANTIALLERGIQUES","S01GX","MULTICROM"
"2057","AUTRES ANTIALLERGIQUES","S01GX","CROMOFREE"
"2058","AUTRES ANTIALLERGIQUES","S01GX","CROMADOSES"
"2059","AUTRES ANTIALLERGIQUES","S01GX","ALLERGOCOMOD"
"2060","AUTRES ANTIALLERGIQUES","S01GX","LEVOFREE"
"2061","AUTRES ANTIALLERGIQUES","S01GX","LEVOPHTA"
"2062","AUTRES ANTIALLERGIQUES","S01GX","NAAXIA"
"2063","AUTRES ANTIALLERGIQUES","S01GX","NAABAK"
"2064","AUTRES ANTIALLERGIQUES","S01GX","ALLERGODIL"
"2065","AUTRES ANTIALLERGIQUES","S01GX","MONOKETO"
"2066","AUTRES ANTIALLERGIQUES","S01GX","KETAZED"
"2067","AUTRES ANTIALLERGIQUES","S01GX","ZALERG"
"2068","AUTRES ANTIALLERGIQUES","S01GX","OPATANOL"
"2069","AUTRES ANTIALLERGIQUES","S01GX","PURIVIST"
"2070","MEDICAMENTS VISCOELASTIQUES","S01KA","ARTELAC"
"2071","MEDICAMENTS CONTRE LA NEOVASCULARISATION","S01LA","VISUDYNE"
"2072","MEDICAMENTS CONTRE LA NEOVASCULARISATION","S01LA","LUCENTIS"
"2073","MEDICAMENTS CONTRE LA NEOVASCULARISATION","S01LA","RANIVISIO"
"2074","MEDICAMENTS CONTRE LA NEOVASCULARISATION","S01LA","BYOOVIZ"
"2075","MEDICAMENTS CONTRE LA NEOVASCULARISATION","S01LA","EYLEA"
"2076","MEDICAMENTS CONTRE LA NEOVASCULARISATION","S01LA","BEOVU"
"2077","MEDICAMENTS CONTRE LA NEOVASCULARISATION","S01LA","VABYSMO"
"2078","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","VITAMINE"
"2079","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","VERKAZIA"
"2080","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","DULCILARMES"
"2081","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","GEL"
"2082","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","PHYLARM"
"2083","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","LACRIGEL"
"2084","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","LACRINORM"
"2085","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","LARMES"
"2086","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","LACRYVISC"
"2087","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","REFRESH"
"2088","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","CELLUVISC"
"2089","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","LARMABAK"
"2090","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","SICCAFLUID"
"2091","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","NUTRIVISC"
"2092","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","LACRIFLUID"
"2093","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","UNIFLUID"
"2094","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","LIPOSIC"
"2095","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","FLUIDABAK"
"2096","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","AQUAREST"
"2097","AUTRES MEDICAMENTS OPHTALMOLOGIQUES","S01XA","CYSTADROPS"
"2098","ANTIINFECTIEUX","S02AA","OTOFA"
"2099","ANTIINFECTIEUX","S02AA","CILOXAN"
"2100","ANTIINFECTIEUX","S02AA","OFLOXACINE"
"2101","ANTIINFECTIEUX","S02AA","OFLOCET"
"2102","CORTICOIDES ET ANTIINFECTIEUX EN ASSOCIATION","S02CA","ANTIBIO"
"2103","CORTICOIDES ET ANTIINFECTIEUX EN ASSOCIATION","S02CA","CILOXADEX"
"2104","CORTICOIDES ET ANTIINFECTIEUX EN ASSOCIATION","S02CA","AURICULARUM"
"2105","CORTICOIDES ET ANTIINFECTIEUX EN ASSOCIATION","S02CA","POLYDEXA"
"2106","CORTICOIDES ET ANTIINFECTIEUX EN ASSOCIATION","S02CA","PANOTILE"
"2107","ANALGESIQUES ET ANESTHESIQUES","S02DA","OTIPAX"
"2108","EXTRAITS D'ALLERGENES","V01AA","ORALAIR"
"2109","EXTRAITS D'ALLERGENES","V01AA","GRAZAX"
"2110","EXTRAITS D'ALLERGENES","V01AA","ACARIZAX"
"2111","EXTRAITS D'ALLERGENES","V01AA","ORYLMYTE"
"2112","EXTRAITS D'ALLERGENES","V01AA","ITULAZAX"
"2113","EXTRAITS D'ALLERGENES","V01AA","ALBEY"
"2114","ANTIDOTES","V03AB","SUCCICAPTAL"
"2115","ANTIDOTES","V03AB","PRENOXAD"
"2116","ANTIDOTES","V03AB","NYXOID"
"2117","CHELATEURS DU FER","V03AC","DESFERAL"
"2118","CHELATEURS DU FER","V03AC","EXJADE"
"2119","CHELATEURS DU FER","V03AC","DEFERASIROX"
"2120","CHELATEURS DU FER","V03AC","INCONNU"
"2121","MEDICAMENTS DE L'HYPERKALIEMIE ET DE L'HYPERPHOSPHATEMIE","V03AE","RESINSODIUM"
"2122","MEDICAMENTS DE L'HYPERKALIEMIE ET DE L'HYPERPHOSPHATEMIE","V03AE","KAYEXALATE"
"2123","MEDICAMENTS DE L'HYPERKALIEMIE ET DE L'HYPERPHOSPHATEMIE","V03AE","RESIKALI"
"2124","MEDICAMENTS DE L'HYPERKALIEMIE ET DE L'HYPERPHOSPHATEMIE","V03AE","SEVELAMER"
"2125","MEDICAMENTS DE L'HYPERKALIEMIE ET DE L'HYPERPHOSPHATEMIE","V03AE","RENVELA"
"2126","MEDICAMENTS DE L'HYPERKALIEMIE ET DE L'HYPERPHOSPHATEMIE","V03AE","RENAGEL"
"2127","MEDICAMENTS DE L'HYPERKALIEMIE ET DE L'HYPERPHOSPHATEMIE","V03AE","FOSRENOL"
"2128","MEDICAMENTS DE L'HYPERKALIEMIE ET DE L'HYPERPHOSPHATEMIE","V03AE","LANTHANE"
"2129","MEDICAMENTS DE L'HYPERKALIEMIE ET DE L'HYPERPHOSPHATEMIE","V03AE","VELPHORO"
"2130","MEDICAMENTS DETOXIFIANTS DANS UN TRAITEMENT CYTOSTATIQUE","V03AF","FOLINORAL"
"2131","MEDICAMENTS DETOXIFIANTS DANS UN TRAITEMENT CYTOSTATIQUE","V03AF","LEDERFOLINE"
"2132","MEDICAMENTS DETOXIFIANTS DANS UN TRAITEMENT CYTOSTATIQUE","V03AF","ELVORINE"
"2133","TESTS POUR LA FONCTION HYPOPHYSAIRE","V04CD","METYRAPONE"
"2134","DIAGNOSTIC DE LA TUBERCULOSE","V04CF","TUBERSOL"
"2135","DIAGNOSTIC DE LA TUBERCULOSE","V04CF","TUBERTEST"
"2136","TESTS POUR LES TROUBLES DE LA FERTILITE","V04CM","LHRH"
"2137","AUTRES MEDICAMENTS POUR DIAGNOSTIC","V04CX","HELIKIT"
"2138","AUTRES MEDICAMENTS POUR DIAGNOSTIC","V04CX","HELICOBACTER"
"2139","AUTRES MEDICAMENTS POUR DIAGNOSTIC","V04CX","HEXVIX"
"2140","PRODUITS DE CONTRASTE DE HAUTE OSMOLARITE, HYDROSOLUBLES,","V08AA","GASTROGRAFINE"
"2141","PRODUITS DE CONTRASTE DE HAUTE OSMOLARITE, HYDROSOLUBLES,","V08AA","RADIOSELECTAN"
"2142","PRODUITS DE CONTRASTE DE HAUTE OSMOLARITE, HYDROSOLUBLES,","V08AA","TELEBRIX"
"2143","PRODUITS DE CONTRASTE DE BASSE OSMOLARITE, HYDROSOLUBLES, A TROPISME RENAL","V08AB","OMNIPAQUE"
"2144","PRODUITS DE CONTRASTE DE BASSE OSMOLARITE, HYDROSOLUBLES, A TROPISME RENAL","V08AB","IOPAMIRON"
"2145","PRODUITS DE CONTRASTE DE BASSE OSMOLARITE, HYDROSOLUBLES, A TROPISME RENAL","V08AB","ULTRAVIST"
"2146","PRODUITS DE CONTRASTE DE BASSE OSMOLARITE, HYDROSOLUBLES, A TROPISME RENAL","V08AB","OPTIJECT"
"2147","PRODUITS DE CONTRASTE DE BASSE OSMOLARITE, HYDROSOLUBLES, A TROPISME RENAL","V08AB","OPTIRAY"
"2148","PRODUITS DE CONTRASTE DE BASSE OSMOLARITE, HYDROSOLUBLES, A TROPISME RENAL","V08AB","VISIPAQUE"
"2149","PRODUITS DE CONTRASTE DE BASSE OSMOLARITE, HYDROSOLUBLES, A TROPISME RENAL","V08AB","IOMERON"
"2150","PRODUITS DE CONTRASTE DE BASSE OSMOLARITE, HYDROSOLUBLES, A TROPISME RENAL","V08AB","XENETIX"
"2151","PRODUITS DE CONTRASTE BARYTES","V08BA","MICROPAQUE"
"2152","PRODUITS DE CONTRASTE PARAMAGNETIQUES","V08CA","DOTAREM"
"2153","PRODUITS DE CONTRASTE PARAMAGNETIQUES","V08CA","CLARISCAN"
"2154","PRODUITS DE CONTRASTE PARAMAGNETIQUES","V08CA","AC"
"2155","PRODUITS DE CONTRASTE PARAMAGNETIQUES","V08CA","ARTIREM"
"2156","PRODUITS DE CONTRASTE PARAMAGNETIQUES","V08CA","PROHANCE"
"2157","PRODUITS DE CONTRASTE PARAMAGNETIQUES","V08CA","MULTIHANCE"
"2158","PRODUITS DE CONTRASTE PARAMAGNETIQUES","V08CA","GADOVIST"
"2159","PRODUITS DE CONTRASTE PARAMAGNETIQUES","V08CA","GADOVISTAUTO"
"2160","PRODUITS DE CONTRASTE PARAMAGNETIQUES","V08CA","GADOVISTMANUEL"
"2161","PRODUITS DE CONTRASTE PARAMAGNETIQUES","V08CA","GADOVISTA"
"2162","PRODUITS POUR ECHOGRAPHIE","V08DA","SONOVUE"
